Delhi govt finalises age limits for school admissions,Business Standard,19 Dec 2012,http://www.business-standard.com/article/pti-stories/delhi-govt-finalises-age-limits-for-school-admissions-112122000210_1.html,Education Minister Kiran Walia said a child should not be more than 3 years 11 months and 30 days old as on March 30  2013 for admission into nursery classes ...
Century old Mohun Bagan banned from I-League,Business Standard,29 Dec 2012,http://www.business-standard.com/article/pti-stories/century-old-mohun-bagan-banned-from-i-league-112122900036_1.html,The iconic football club Mohun Bagan has been banned for two years from the I- League by the All India Football Federation (AIFF) for abandoning the ...
Kangla's sanctity under duress,E-Pao.net,20 Oct 2012,http://e-pao.net/GP.asp?src=1..211012.oct12,Imphal  October 20 2012: One need not be surprised if a major motor disaster takes place inside the Kangla Fort for one of the most sacred complexes in ...
MP govt approves new solar energy policy,Business Standard,10 Jul 2012,http://www.business-standard.com/article/pti-stories/mp-govt-approves-new-solar-energy-policy-112071000589_1.html,The Solar Energy Policy 2012 was approved by the state cabinet at its meeting chaired by Chief Minister Shivraj Singh Chouhan  official sources said.
Blast ahead of Rahul Gandhi's visit,E-Pao.net,9 Dec 2012,http://www.e-pao.net/ge.asp?heading=6&src=101212,Imphal  December 09 2012: A day ahead of AICC General Secretary Rahul Gandhi's visit to Imphal  a powerful Improvised Explosive Device (IED) fitted in a ...
What is the solution to India's traffic jams?,Rediff,24 Sep 2012,http://www.rediff.com/business/slide-show/slide-show-1-column-what-is-the-solution-to-indias-traffic-jams/20120925.htm,I write this stuck in traffic. Nothing unusual. But my location makes me realise  once again  how our highway route to progress is going nowhere. The road I am ...
Four IPS officers promoted,Business Standard,13 Oct 2012,http://www.business-standard.com/article/pti-stories/four-ips-officers-promoted-112101300220_1.html,Additional Director General of Police(ADG)  Bihar State Sports Authority (BSSA) has been posted as DG-cum-Additional Civil Defence Commissioner  while ...
RTI Judgement Series: PIO cannot deny information sought under ...,Moneylife,27 Nov 2012,http://www.moneylife.in/article/rti-judgement-series-pio-cannot-deny-information-sought-under-rti-citing-other-rules-or-law/29872.html,PIOs cannot deny information sought using the RTI Act  by citing any other law or rule or ask the applicant to apply under other rules  like the Order XII of the ...
L&T-Tata-HCL in Rs 10k-cr defence deal race,Business Standard,20 Jun 2012,http://www.business-standard.com/article/companies/l-t-tata-hcl-in-rs-10k-cr-defence-deal-race-112062100033_1.html,In a long-anticipated move towards unleashing the abilities of India's private sector in equipping the military  the ministry of defence (MoD) has chosen a private ...
Uneasy calm still prevails in Tamenglong,E-Pao.net,10 Nov 2012,http://e-pao.net/ge.asp?heading=1&src=111112,Tamenglong  November 10 2012: In the wake of recent factional fights among UG groups in Tamenglong  clouds of uncertainties and tension dominate ...
Kuki Students' Organisation hits out at IMF  gives point by point rebuttal,E-Pao.net,18 Dec 2012,http://e-pao.net/GP.asp?src=1..191212.dec12,Imphal  December 18 2012: Recent references to the Kuki people as 'foreigners' and 'migrants' by a newly floated 'international body' in various newspapers ...
Window dressing,Business Standard (blog),1 Jun 2012,http://www.business-standard.com/article/beyond-business/window-dressing-112060200065_1.html,There?s a lot that goes into designing stores for international luxury brands. The designer must not only replicate the brand?s global look and identity  but he ...
Ahl-e-Hadees: Not part of 'T' syndicate you are forced to believe,ummid.com,21 Oct 2012,http://www.ummid.com/news/2012/October/21.10.2012/about_ahle_hadees.htm,The infamous Azad Maidan violence in Mumbai and recent arrests of some Muslim youth in Pune blast case are once again used by a section of media  and ...
Vinayak Chatterjee PPP in India The story so far,Business Standard,13 May 2012,http://www.business-standard.com/article/opinion/vinayak-chatterjee-ppp-in-india-the-story-so-far-112051400022_1.html,It is difficult to determine when exactly the public-private partnership  or PPP  movement started in India  considering that we use the term rather loosely.
