Again  CBI picks on the small fry,Tehelka,8 Oct 2010,http://tehelka.com/story_main47.asp?filename=Ne161010Again_CBI.asp,IF MORE proof were needed that the CBI dances to the tune of the powers-that-be  this is it. Instead of catching the big fish in the NOIDA land scam of 2005  ...
So Much Slime In The Lotus Pond,Outlook,6 Feb 2010,http://www.outlookindia.com/magazine/story/so-much-slime-in-the-lotus-pond/264108,Last year cricketer Harbhajan Singh  accused of sled-ging and slapping a teammate  won the award. The PM had recommended his case. Wrestler Sushil ...
Temghar dam capacity increased by 1.5 TMC,Times of India,12 Jun 2010,http://timesofindia.indiatimes.com/city/pune/Temghar-dam-capacity-increased-by-1-5-TMC/articleshow/6042112.cms,PUNE: The storage capacity of Temghar dam  one of the four major dams that supply water to Pune city  has increased by 1.5 thousand million cubic (One TMC ...
Realty back to pre-crisis peak in 2010,Rediff,30 Dec 2010,http://www.rediff.com/business/slide-show/slide-show-1-realty-back-to-pre-crisis-peak-in-2010/20101231.htm,A fast-growing economy fired up the real estate market after almost a year-and-a-half of property gloom  with prices touching the pre-crisis peak and companies ...
Treasure Island Inc,Outlook,16 Jan 2010,http://www.outlookindia.com/magazine/story/treasure-island-inc/263787,On September 9  2008  the CBI filed a chargesheet against Gupta in a recruitment scam that had taken place nearly 10 years ago. The chargesheet  a significant ...
'Nobody fears Sonia Gandhi',Rediff,2 Dec 2010,http://www.rediff.com/news/slide-show/slide-show-1-part-two-interview-with-arun-shourie/20101202.htm,... member of the Rajya Sabha  former Union minister  right-wing thinker and author  explained the minefield of the 2G spectrum scam and the Niira Radia tapes.
IAS officer booked for graft,Times of India,22 Apr 2010,http://timesofindia.indiatimes.com/city/chandigarh/IAS-officer-booked-for-graft/articleshow/5846709.cms,CHANDIGARH: The Punjab Vigilance Bureau is likely to shortly summon former Ludhiana deputy commissioner and Punjab cadre IAS officer of 1988 batch  ...
Dead Right,Tehelka,1 Oct 2010,http://www.tehelka.com/story_main47.asp?filename=Ne091010Dead_Right.asp,Down south in Karnataka  Venkatesh  32  had filed an application to expose the Bangalore Development Authorities' involvement in a land scam case. Despite ...
Govt's approach to CSR gives scope for corruption,Business Standard,12 Sep 2010,http://www.business-standard.com/article/economy-policy/govt-s-approach-to-csr-gives-scope-for-corruption-110091300034_1.html,Take the case of the so-called IPO scam. Issuers of securities were forced to make proportionate allotment of shares to all applicants in public offerings – a ...
Sibal meeting with Tata  Ambani  Mittal,NDTV.com,21 Dec 2010,http://www.ndtv.com/india-news/sibal-meeting-with-tata-ambani-mittal-on-telecom-concerns-442566,New Delhi: At a time when the telecom sector is in complete upheaval because of the 2G spectrum scam  the new Telecom Minister Kapil Sibal today reached ...
