'Leading batsman played suspiciously in IPL',Chandigarh Tribune,7 Sep 2010,http://www.tribuneindia.com/2010/20100908/sports.htm,The corruption scandal that has rocked international cricket could engulf the Indian Premier League (IPL) as well with reports here claiming that a leading ...
I know my role and goals: Sehwag,Rediff,31 Oct 2010,http://www.rediff.com/cricket/report/slide-show-1-virender-sehwag-opens-up-on-various-issues/20101101.htm,He was reacting to Australian media reports saying that the International Cricket Council was considering such a plan to root out allegations of corruption that ...
The fiasco that is the Commonwealth Games,Hindustan Times (blog),4 Aug 2010,http://blogs.hindustantimes.com/expat-on-the-edge/2010/08/04/the-fiasco-that-is-the-commonwealth-games/,He should have said that he was aware of the fiasco  allegations of corruption and misuse of funds  and was launching an immediate investigation  and those ...
Ready for the fight,Business Line,28 Oct 2010,http://www.thehindubusinessline.com/todays-paper/tp-life/ready-for-the-fight/article1015379.ece,Eight years ago  this school was the site of a powerful anti-corruption campaign. But what is particularly surprising is that the campaign was anchored by local ...
If I was PM  there'd have been no 2G scam: Modi,Rediff,19 Nov 2010,http://www.rediff.com/money/slide-show/slide-show-1-if-i-was-pm-there-would-have-been-no-2g-scam-says-modi/20101119.htm,On Thursday  Modi had alleged in Bengaluru that former prime minister Rajiv Gandhi did nothing to stop corruption in delivery of central funds to villages and ...
PPSC scam back to haunt 11 babus  others,Times of India,22 Apr 2010,http://timesofindia.indiatimes.com/city/chandigarh/PPSC-scam-back-to-haunt-11-babus-others/articleshow/5846702.cms,CHANDIGARH: The ghosts of the sensational corruption case involving the then Punjab Public Service Commission (PPSC) chairman  Ravi Inder Sidhu  are ...
Passion key to success: IAS topper,Assam Tribune,26 Aug 2010,http://www.assamtribune.com/scripts/detailsnew.asp?id=aug2710/at097,According to Dr Faesal  the biggest challenges confronting the nation were poverty and lack of access to health care and education besides corruption. “Poverty ...
Maharashtra's land scandals,Deccan Herald,6 Nov 2010,http://www.deccanherald.com/content/110699/maharashtras-land-scandals.html,The Adarsh Cooperative Housing Society scam is just a tip of an iceberg as far as this type of land scams and involvement of politicians and bureaucrats is ...
PDS goes smart in Haryana,Livemint,13 Jul 2010,http://www.livemint.com/Politics/tzTssT3VMP9zu3lTztHA7I/PDS-goes-smart-in-Haryana.html,That's a small beginning for an ambitious Rs138 crore Centrally funded project aimed at checking leakages  curbing corruption and ensuring need-based ...
New Radia tapes show lobbying for Raja's ministership,Deccan Herald,11 Dec 2010,http://www.deccanherald.com/content/119929/kanimozhi-had-tiff-mk-over.html,The prime minister is only insistent that former shipping minister T R Baalu (charged with corruption in UPA I) should not be in the cabinet ” Radia is heard ...
Russia opens fraud case over Mercedes purchases,Reuters India,12 Nov 2010,http://in.reuters.com/article/idINIndia-52873520101112,... case for President Dmitry Medvedev  who has repeatedly vowed to crank up the fight against rampant corruption  but analysts say there have been few results.
CWG scam: EMAAR to be penalised Rs. 183 crores for athletes village,NDTV.com,20 Oct 2010,http://www.ndtv.com/india-news/cwg-scam-emaar-to-be-penalised-rs-183-crores-for-athletes-village-436772,... Khanna  is already being investigated by the Central Vigilance Commission for possible corruption and for its poor execution of Games-related projects.
Booked under Sec 420  UGC allows 'tainted' joint secy to go abroad,Times of India,7 Jan 2010,http://timesofindia.indiatimes.com/india/Booked-under-Sec-420-UGC-allows-tainted-joint-secy-to-go-abroad/articleshow/5421459.cms,A day after the raid  CBI had filed cases against Singh under section 420 of Indian Penal Code and various sections of the Prevention of Corruption Act.
India's Postal Service is on Twitter!,Rediff,2 Jun 2010,http://business.rediff.com/report/2010/jun/02/tech-indias-postal-service-is-on-twitter.htm,Hailed as one of India's most reliable and corruption-free services  the Department of Posts has been quick in adopting techonology. Besides addressing ...
Priests fight at Jagannath Temple over donations,Times of India,5 Oct 2010,http://timesofindia.indiatimes.com/india/Priests-fight-at-Jagannath-Temple-over-donations/articleshow/6692230.cms,PURI: Two groups of priests  locally known as Pandas  fought over their share of donations given by devotees at the 12th century Sri Jagannath temple in Orissa ...
Is the nation in a coma?,Hindu Business Line,30 May 2010,http://www.thehindubusinessline.com/todays-paper/is-the-nation-in-a-coma/article993024.ece,It is a fact that the problem of corruption in India has assumed enormous and embarrassing proportions in recent years  although it has been with us for decades.
ACB arrests tehsildar clerk in Vasai,Times of India,20 Dec 2010,http://timesofindia.indiatimes.com/city/mumbai/ACB-arrests-tehsildar-clerk-in-Vasai/articleshow/7136093.cms,MUMBAI: A clerk from the Vasai tehsildar's office was caught red-handed by the Thane Anti-Corruption Bureau (ACB) on Monday when accepting a bribe of Rs 1 ...
The man who defied Indira Gandhi,Rediff,24 Jun 2010,http://news.rediff.com/special/2010/jun/24/the-man-who-defied-indira-gandhi.htm,The students of Bihar  followed by Gujarat  raised their voice against corruption. They demanded that the education system be changed to make every student ...
Extortion case: CBI stand questioned,Times of India,25 Jun 2010,http://timesofindia.indiatimes.com/city/jaipur/Extortion-case-CBI-stand-questioned/articleshow/6093555.cms,JAIPUR: Questioning CBI's intentions in an extortion-cum-corruption case involving DSP Raghuveer Singh Charan  special trial court for CBI cases in Jaipur ...
Be ready for more Maoist strikes: Expert,Chandigarh Tribune,31 May 2010,http://www.tribuneindia.com/2010/20100601/nation.htm,The country should be prepared for more deadly blasts by the Maoists as the guerrillas are planning to use some 19 tonnes of explosives before the ammunition ...
8 things India needs to do urgently,Rediff,13 Aug 2010,http://www.rediff.com/news/column/column-t-nandakumar-on-independence-day-2010/20100814.htm,Four  fight inefficiency and corruption. Most Indians are worried about corruption. But when it comes to standing up against corruption  there aren't many.
Women set the price here,Business Line,30 Sep 2010,http://www.thehindubusinessline.com/todays-paper/tp-life/women-set-the-price-here/article1015355.ece,There is a lot of corruption  mismanagement and bribery. The new market building is nearly complete  but 500 women traders who held permanent licences are ...
