Jan Dhan scheme goes against KYC norms  is time bomb for banks,Daily News & Analysis,18 Oct 2014,http://www.dnaindia.com/mumbai/report-jan-dhan-scheme-goes-against-kyc-norms-is-time-bomb-for-banks-2027391,Earlier before these rules were enforced individuals opened accounts in fictitious names to "bank" their black money. The other worry is that individuals will have ...
Mobile money  EMIs  meeting with HNIs: AAP poll fundraising begins,Indian Express,18 Feb 2014,http://indianexpress.com/article/india/india-others/mobile-money-emis-meeting-with-hnis-aap-poll-fundraising-begins/,AAP is also exploring the possibility of offering donors the option of paying in EMIs  and might soon install swipe machines.
Chit fund scam: How IPL's copycat version became a playground for ...,Firstpost,8 Dec 2014,http://www.firstpost.com/sports/chit-fund-scam-ipls-copycat-version-became-playground-illicit-money-1840111.html,... and now a CBI probe — the Odisha Premier League could well provide clues to investigating agencies on how black money could have had a role in the IPL.
Rs 6.5 crore unaccounted cash seized from 4 places in Ghaziabad,India Today,19 Mar 2014,http://indiatoday.intoday.in/story/unaccounted-cash-ghaziabad-lok-sabha-elections-national-highway-24/1/350209.html,The money  which is suspected to be meant for use during the upcoming Lok Sabha elections  was seized during a drive to keep tabs on unaccounted cash flow.
Swiss accounts pale before Kerala Co-op Banks!,Indian Cooperative,10 Dec 2014,http://www.indiancooperative.com/banks/swiss-accounts-pale-before-kerala-co-op-banks/,budle od cash Recent revelations about a mind boggling amount of black money deposited in cooperative banks in Kerala are likely to dent the image of the ...
AAP's sting video exposes BJP's 'dirty game'  claims Kejriwal,Firstpost,8 Sep 2014,http://www.firstpost.com/politics/aaps-sting-video-exposes-bjps-dirty-game-claims-kejriwal-1701843.html,His voice trembles  his eyes tear up  he recounts his sacrifices to the nation  he declares he is ready to lay down his life to free his country of black money  he ...
The rise of the third generation son from the DMK family,Firstpost,15 Feb 2014,http://www.firstpost.com/bollywood/the-rise-of-the-third-generation-son-from-the-dmk-family-1391997.html,One of the most prominent names in the power list of Kollywood today is Udhayanidhi Stalin  grandson of former chief minister and DMK supremo M Karunanidhi ...
Government Responds to Allegations of 'NRI Prime Minister',NDTV,3 Dec 2014,http://www.ndtv.com/india-news/government-responds-to-allegations-of-nri-prime-minister-707735,"Forget bringing back black money from abroad. Please bring back our PM first " said the Left's Sitaram Yechury. "Please grant a visa to the Prime Minister of ...
Has SEBI finally woken up to stock manipulation in shell companies?,Moneylife,17 Dec 2014,http://www.moneylife.in/article/has-sebi-finally-woken-up-to-stock-manipulation-in-shell-companies/39857.html,What is more shocking is the use of shell companies to turn black money into white is not limited to businessmen alone. Several politicians are found using the ...
Bengal needs a patriotic govt that doesn't save the Burdwan blast ...,Indian Express,30 Nov 2014,http://indianexpress.com/article/india/politics/amit-shah-accuses-mamata-banerjee-of-blocking-nia-probe-says-saradha-scam-money-used-in-burdwan-blast/,Referring to the protests by TMC MPs outside Parliament over black money  he said: “What do TMC and Mamata Banerjee have to say about the money ...
Government probes money laundering through Hong Kong banks,Livemint,3 Aug 2014,http://www.livemint.com/Politics/HuuaImNarnjLc8qbcEIiwN/Government-probes-money-laundering-through-Hong-Kong-banks.html,The Directorate of Revenue Intelligence has alerted the Reserve Bank of India on this trade based money laundering and illegal transfer of funds abroad which ...
Post Office Round Trips,Outlook,14 Nov 2014,http://www.outlookindia.com/magazine/story/post-office-round-trips/292593,While India suspects Mauritius licenses mere shell companies which route black money and 'P.O. Box firms' that solely exist to save tax  Li wants to look ahead  ...
Lok Sabha Elections 2014: Kejriwal Files Nomination from Varanasi ...,International Business Times  India Edition,23 Apr 2014,http://www.ibtimes.co.in/lok-sabha-elections-2014-kejriwal-files-nomination-from-varanasi-accuses-congress-bjp-of-spending-black-money-on-campaigning-549263,Aam Aadmi Party (AAP) convenor Arvind Kejriwal on 23 April accused both Congress and Bharatiya Janata Party (BJP) of allegedly spending black money ...
