Govt committed to welfare of Gujjars: CM,Chandigarh Tribune,26 Apr 2009,http://www.tribuneindia.com/2009/20090427/himachal.htm,Kaul Singh asserted that corruption was the main issue and it was for the first time that a senior police officer of the rank of additional director general of police ...
New Social Movement in West Bengal,Mainstream,24 Nov 2009,http://www.mainstreamweekly.net/article1773.html,What started as a movement against corruption in supply of essential foodstuff took a constructive step in the direction of procurement of food for the ...
Flintoff returns home,Chandigarh Tribune,24 Apr 2009,http://www.tribuneindia.com/2009/20090425/sports.htm,In a big blow to last year's Indian Premier League runners-up Chennai Super Kings  England all-rounder Andrew Flintoff today returned home from South Africa ...
He walked hundreds of miles barefoot to mark 26/11,Rediff,25 Nov 2009,http://news.rediff.com/special/2009/nov/26/anniversary-26-11-the-ex-soldier-who-walked-hundreds-of-miles-barefoot.htm,"We should weed out corruption from our system; we should give autonomy to various armed forces to act swiftly during incidents like the 26/11 attacks and hold ...
The real Modi story,Livemint,21 Jan 2009,http://www.livemint.com/Opinion/26ByUo73lwEAs0IzoNJh9N/The-real-Modi-story.html,He is credited with reducing corruption  eliminating red tape  providing uninterrupted electricity to all villages and harnessing rainwater. The number of girls ...
Anti-terrorist squads arrive to grill SIMI activist,Chandigarh Tribune,1 Aug 2009,http://www.tribuneindia.com/2009/20090802/himachal.htm,Anti-terrorist squads (ATSs) from Madhya Pradesh and Gujarat arrived at Baddi last evening to interrogate Mohammed Akeel Qureshi  who had come to ...
YSR had finger on people's pulse,Chandigarh Tribune,3 Sep 2009,http://www.tribuneindia.com/2009/20090904/nation.htm,Trained as a medical doctor and nurtured as a mass leader  Y S Rajasekhara Reddy had his fingers firmly on the people's pulse. YSR  as he was popularly ...
RSS chief keeps focus on Pak  China in Dussehra speech,Indian Express,27 Sep 2009,http://archive.indianexpress.com/news/rss-chief-keeps-focus-on-pak-china-in-dussehra-speech/522308/,(It should also put) an end to unemployment  exploitation and corruption." Bhagwat also touched upon agriculture. "India is an agrarian country  but the farm ...
'Godfather' Dawood supporting al-Qaeda: US lawmaker,Indian Express,15 Apr 2009,http://archive.indianexpress.com/news/godfather-dawood-supporting-alqaeda-us-lawmaker/447222/,... for those of you who saw 'Slumdog Millionaire' is the fact that a lot was made of organised crime there and the way in which corruption has that insidious effect ...
Mamata seeks probe into jobs-for-land scam during Lalu's tenure,Rediff,17 Sep 2009,http://www.rediff.com/money/report/land-deals-during-lalus-tenure-mamata-seeks-cbi-probe/20090917.htm,This is against corruption in a particular department." Janata Dal (United) Members of Parliament have alleged that people sold their land to the former railway ...
Only Muslim lady in Maharashtra cabinet at work to bring surprising ...,ummid.com,30 Nov 2009,http://www.ummid.com/news/december/01.06.2009/interview_fauzia_khan.htm,Irregularities in utilizing funds and corruption have become a curse of our system. Government is doing many things to control the situation. But this is not ...
CBI arrests city education baron,Times of India,8 Dec 2009,http://timesofindia.indiatimes.com/city/pune/CBI-arrests-city-education-baron/articleshow/5316617.cms,PUNE: The anti-corruption branch of the Central Bureau of Investigation (CBI) here arrested A Balasubramanian  president of Sri Balaji Society which runs a ...
Pics by Dayanand Kukkaje,Daijiworld.com,21 Oct 2009,http://www.daijiworld.com/news/news_disp.asp?n_id=67211,Mangalore  Oct 21: Principal district and sessions judge and chairman of the District Legal Services Authority (DLSA) H R Deshpande said that the sheer ...
Nimbalkar murder: BJP suspends arrested corporator,Indian Express,3 Jun 2009,http://archive.indianexpress.com/news/nimbalkar-murder-bjp-suspends-arrested-corporator/470866/,The arrest of Shukla has left BJP embarrassed since the accused had replaced Nandu Joshi  who was known to have fought against corruption in his tenure.
The boy who broke from tradition,Livemint,5 Apr 2009,http://www.livemint.com/Politics/rm3LFX7EKt3ZzZNPGT10KN/The-boy-who-broke-from-tradition.html,Influenced by his parents and uncle Rohan  who claim to have no interest in politics because of the perceived levels of corruption in it  he remains circumspect ...
CBI waiting for Punjab nod to prosecute assembly speaker,TopNews,10 Dec 2009,http://www.topnews.in/cbi-waiting-punjab-nod-prosecute-assembly-speaker-2243720,"CBI Delhi is probing the corruption case against Nirmal Singh Kahlon. Therefore  we are not authorised to comment anything on this issue " Mahesh Aggarwal  ...
World Bank knew all along about Satyam's corrupt ways,TopNews,13 Jan 2009,http://topnews.in/world-bank-knew-all-along-about-satyam-s-corrupt-ways-2109170,Satyam Logo Washington  Jan. 13 : A FOX News report has revealed that World Bank officials have known for more than three years about corruption involving ...
Crises of Indian Parties,Mainstream,15 Mar 2009,https://www.mainstreamweekly.net/article1230.html,... as inordinately self-interested  riddled with internal disagreements  incompetent of conceiving consistent policies and prone to corruption and scandal. Hence ...
