A salute to womanhood through art,ummid.com,26 Mar 2011,http://www.ummid.com/news/2011/March/26.03.2011/salute_to_womanhood.htm,New Delhi: It's a panoramic take on women's empowerment. With 361 creative works spread across the 11 gallery spaces of the Art Mall premises in New Delhi  ...
Indian cities experiencing 'acute' respiratory problems: WHO,The Hindu,27 Sep 2011,http://www.thehindu.com/news/national/article2490275.ece,Cities in India and China drowned in a sea of automobiles are experiencing maximum health issues  like “acute” as well as “chronic” respiratory problems and ...
Mayawati shows Kushwaha the door for 'anti-party' activities,Tehelka,28 Nov 2011,http://archive.tehelka.com/story_main51.asp?filename=Ws281111UTTAR_PRADESH.asp,The Bahujan Samaj Party (BSP) finally expelled its rebel leader Babu Singh Kushwaha on Monday. Political parties usually expel a leader for six years  but the ...
CBEC makes e-payment mandatory for import duty of over Rs 1 lakh,Times of India,1 Aug 2011,http://timesofindia.indiatimes.com/business/india-business/CBEC-makes-e-payment-mandatory-for-import-duty-of-over-Rs-1-lakh/articleshow/9443951.cms,NEW DELHI: With a view to reduce transaction cost and time during customs clearance  the government has made it mandatory for importers to use the ...
DMDK  Left to fight local body elections together,The Hindu,25 Sep 2011,http://www.thehindu.com/news/national/tamil-nadu/dmdk-left-to-fight-local-body-elections-together/article2485117.ece,The Desiya Murpokku Dravida Kazhagam (DMDK) and the two Left parties  the CPI and the CPI(M)  have decided to fight the local body elections together.
'Batting failure led to downfall',The Hindu,29 Dec 2011,http://www.thehindu.com/sport/cricket/batting-failure-led-to-downfall/article2757906.ece,Indian captain M.S. Dhoni said the team's fifth consecutive defeat abroad — four in England and one here — was a consequence of the batting flopping.
Opposition to huge India nuclear plant hardens,Reuters India,17 Apr 2011,http://in.reuters.com/article/us-india-nuclear-idINTRE73H1AS20110418,Last week  activist Anna Hazare ended a five-day hunger strike after the government Delhi gave in to his demand for a tougher anti-graft law. His campaign drew ...
Digvijay Singh 'disowns' statement on Anna Hazare,Indian Express,23 Jun 2011,http://archive.indianexpress.com/news/digvijay-singh-disowns-statement-on-anna-hazare/807640/,Barely a day after he virtually warned anti-graft crusader Anna Hazare on his proposed fast  Congress general secretary Digvijay Singh on Thursday did a ...
UP Lokayukta registers case against Energy Minister,Tehelka,31 Oct 2011,http://archive.tehelka.com/story_main50.asp?filename=Ws311011CORRUPTION.asp,In an unprecedented move  the UP Lokayukta Justice (retd) NK Mehrotra on Monday registered a case against Energy Minister Ramveer Upadhaya for ...
In India  dynamism meets dysfunction,Livemint,9 Jun 2011,http://www.livemint.com/Politics/QN6PZk0tMSVR0FBNurDzUN/In-India-dynamism-meets-dysfunction.html,Critics say graft and corruption are widespread. Many developers have disregarded promises to construct parks and other amenities. Meanwhile  state agencies ...
India 2011: that 1980s feeling again,The Hindu,26 Aug 2011,http://www.thehindu.com/opinion/op-ed/india-2011-that-1980s-feeling-again/article2400600.ece,“Booker star leads growing backlash against graft protests ” reported The Times  citing Arundhati Roy's article in which she criticised Hazare's campaign for its ...
Aruna Roy takes exception to Kejriwal statement,The Hindu,11 Sep 2011,http://www.thehindu.com/news/national/aruna-roy-takes-exception-to-kejriwal-statement/article2444603.ece,Social activist Aruna Roy has taken exception to Arvind Kejriwal's statement reported in the press on Sunday that she was not ready to engage in a dialogue on ...
REGIONAL BRIEFS,Chandigarh Tribune,17 Mar 2011,http://www.tribuneindia.com/2011/20110318/region.htm,Workshop held: The students were apprised of Auto cad  animation  3Ds Max  PEA and industrial training during the one-day seminar-cum-civil workshop held ...
Congress scared of my Dalit following: Mayawati,The Hindu,14 Oct 2011,http://www.thehindu.com/news/national/congress-scared-of-my-dalit-following-mayawati/article2537979.ece,'Against graft  criminalisation'. Positioning herself against “corruption and criminalisation ” she said Uttar Pradesh had suffered on both counts because of the ...
Advani demands White Paper on black money,The Hindu,17 Oct 2011,http://www.thehindu.com/news/national/advani-demands-white-paper-on-black-money/article2546653.ece,Riding high on the Bharatiya Janata Party's success in the Maharashtra byelection on Monday  party leader L.K. Advani entered the State on a triumphant note ...
NREGA Lines Pockets. Not of the Poor,Tehelka,2 Dec 2011,http://www.tehelka.com/story_main51.asp?filename=Ne101211NREGA.asp,Captive job cards. Fake bank accounts. Coercion by pradhans. In Uttar Pradesh  ingenious methods are employed to deprive the poor of MGNREGA benefits  ...
SREI hits 52-week low on 'alleged' promoter fraud,Moneycontrol.com,13 Sep 2011,http://www.moneycontrol.com/news/buzzing-stocks/srei-hits-52-week-lowalleged-promoter-fraud_585899.html,According to media reports  Viom Networks in which SREI has 18% stake has appointed KPMG to assess the extent of the graft  if any  after a former company ...
From rasina to Raisina Hill: A 100-year history of New Delhi,Firstpost,11 Dec 2011,http://www.firstpost.com/india/from-rasina-to-raisina-hill-a-100-year-history-of-new-delhi-153293.html,... beleaguered by allegations of massive corruption  all eyes remain fixed on Raisina Hill as Parliament prepares to keep its date with a certain anti-graft bill.
Highway Robbery,Tehelka,21 Oct 2011,http://www.tehelka.com/story_main50.asp?filename=Ne291011coverstory.asp,But what about those cases of graft that are not being monitored by the court? After all  telecom is not the only ministry afflicted by the malaise of corruption.
RSS  BJP against Advani's last shot at PM's post,Rediff,7 Nov 2011,http://www.rediff.com/news/slide-show/slide-show-1-rss-bjp-against-advanis-last-shot-at-pms-post/20111108.htm,It was sometime in early 1973. A group of young journalists were meeting with Jai Prakash Narain and the place was Churu in Rajasthan. JP had been ...
Binayak Sen granted bail,ummid.com,15 Apr 2011,http://www.ummid.com/news/2011/april/15.04.2011/binayak_sen_gtanted_bail.htm,New Delhi: The Supreme Court Friday granted bail to human rights activist Binayak Sen  who is undergoing life imprisonment in a Chhattisgarh jail on charges ...
Khurshid blames states for under-utilizing minority funds,ummid.com,26 Mar 2011,http://www.ummid.com/news/2011/March/26.03.2011/khurshid_on_minority_funds.htm,New Delhi: While addressing the concerns shown by the Members in both the house of the Parliament  Minority Affairs Minister Salman Khurshid on the last day ...
Ailing Sonia  iffy-Rahul put Congress  Gandhi family at crossroads,Firstpost,26 Sep 2011,http://www.firstpost.com/politics/ailing-sonia-iffy-rahul-put-congress-gandhi-family-at-crossroads-93231.html,... campaign led by activist Anna Hazare  whose hunger strike was aimed at getting Parliament to adopt a tough anti-graft bill. With his voice drowning in the din ...
Lakhs throng Deoband for prayers led by Imam-e-Haram Dr As-Sudais,ummid.com,25 Mar 2011,http://www.ummid.com/news/2011/march/25.03.2011/imame_haram_at_deoband.htm,Deoband (Uttar Pradesh): Lakhs of Muslims from different parts of the country thronged the prestigious Darul-Uloom seminary in this Uttar Pradesh town to ...
Hazare praises India's youth  tells govt to decentralise power,Firstpost,2 Sep 2011,http://www.firstpost.com/politics/hazare-praises-indias-youth-tells-govt-to-decentralise-power-75527.html,Terming his fight against graft as the second freedom struggle  he said  "Even though the English left 64 years ago  corruption  hooliganism and loot of the ...
