4-month-old dies on plane while being breastfed,Times of India,11 Mar 2009,http://timesofindia.indiatimes.com/india/4-month-old-dies-on-plane-while-being-breastfed/articleshow/4253548.cms,KOCHI: A four-month-old baby died of asphyxiation in an aircraft while being breastfed  shortly before the flight was about to take off from the international airport ...
Another techie held for duping Brainvisa,Times of India,23 Jun 2009,http://timesofindia.indiatimes.com/city/pune/Another-techie-held-for-duping-Brainvisa/articleshow/4694367.cms,PUNE: Sleuths of the economic offences wing (EOW) on Monday arrested a software engineer for her alleged involvement in stealing the source code and ...
My father died because of Congress: Sanjay Dutt,Times of India,1 Apr 2009,http://timesofindia.indiatimes.com/india/My-father-died-because-of-Congress-Sanjay-Dutt/articleshow/4346087.cms,NEW DELHI: Bollywood star and Samajwadi Party leader Sanjay Dutt on Wednesday alleged that his father Sunil Dutt died because of Congress as he was hurt ...
Sale of power to Delhi to be probed,Chandigarh Tribune,27 Feb 2009,http://www.tribuneindia.com/2009/20090228/himachal.htm,Chief Minister PK Dhumal has said that an inquiry will be held to ascertain whether the Himachal Pradesh State Electricity Board (HPSEB) could have sold ...
Hashmi loses fight for Pali Hill apartment,Times of India,1 Aug 2009,http://timesofindia.indiatimes.com/city/mumbai/Emraan-Hashmi-loses-fight-for-Pali-Hill-apartment/articleshow/4846647.cms,MUMBAI: Emraan Hashmi's desire to get a flat in Nibbana Cooperative Housing Society on Pali Hill in Bandra has died a quiet death. M D Suvarna  from whom ...
'We don't bother about the Sensex',Rediff,22 Apr 2009,http://election.rediff.com/look/2009/apr/23/loksabhapolls-meet-mayawatis-top-adviser.htm,As advocate general  he won Mayawati's trust when he defended her in the Taj Corridor scam. She quickly recruited him as one of her political advisors.
'Sebi has greater powers than US SEC',Rediff,25 Oct 2009,http://business.rediff.com/report/2009/oct/26/sebi-has-greater-powers-than-us-sec.htm,Yet  every time there is a new scam  commentators in India clamour for 'more powers' in Sebi's hands. The reality is that it has all the powers necessary at a ...
Raja  the tiger  dies at Kankaria zoo,Times of India,14 Apr 2009,http://timesofindia.indiatimes.com/city/ahmedabad/Raja-the-tiger-dies-at-Kankaria-zoo/articleshow/4397411.cms,Ahmedabad : There is an unusual void at Kamala Nehru zoo in Kankaria as teary eyed keepers bid adieu to their favourite zoo member forever  Raja the Royal ...
Famous CST eatery downs shutters,Times of India,19 May 2009,http://timesofindia.indiatimes.com/city/mumbai/Famous-CST-eatery-downs-shutters/articleshow/4553507.cms,MUMBAI: Over 130 years ago  in 1875  Vithal Khadawala started out as a hawker selling bhelpuri under a tree opposite New Empire theatre. In 1939  he was ...
In Punjab  daylight ROBbery at toll tax plazas,Times of India,17 Feb 2009,http://timesofindia.indiatimes.com/city/chandigarh/In-Punjab-daylight-ROBbery-at-toll-tax-plazas/articleshow/4146596.cms,CHANDIGARH: Startling as it may seem  an RTI application has revealed that thousands of commuters are being made to pay extra toll charges at road over ...
Death for Pandher  Koli in Nithari case,Times of India,13 Feb 2009,http://timesofindia.indiatimes.com/city/delhi/Death-for-Pandher-Koli-in-Nithari-case/articleshow/4121835.cms,GHAZIABAD: The death sentence is reserved for "the rarest of rare cases". But in the first of the sensational Nithari serial murder cases to be decided  the verdict ...
Lord Ganesha's idol decorated with 21 kilograms of gold at Gaud ...,Times of India,25 Aug 2009,http://timesofindia.indiatimes.com/india/In-Pics-Celebrating-Ganesh-Chaturthi/articleshow/4931422.cms,The 10-day Ganesh Chaturthi festival began on Sunday with religious fervour as people installed idols of the deity with a prayer to ward off evil. Recommended ...
Thousands rally against racism in Melbourne,Times of India,31 May 2009,http://timesofindia.indiatimes.com/world/Thousands-rally-against-racism-in-Melbourne/articleshow/4599752.cms,MELBOURNE: Shaken by a wave of racial assaults  thousands of Indian students and supporters rallied here on Sunday  demanding justice for victims of recent ...
Death for all three accused in 2003 Mumbai blasts case,Times of India,6 Aug 2009,http://timesofindia.indiatimes.com/city/mumbai/Death-for-all-three-accused-in-2003-Mumbai-blasts-case/articleshow/4862587.cms,A special Prevention of Terrorism Act (POTA) court has awarded the death sentence to all three accused in the 2003 twin Mumbai blasts at Gateway of India and ...
Daylight heist at airport  100-kg gold  silver coins robbed,Times of India,25 May 2009,http://timesofindia.indiatimes.com/city/mumbai/Daylight-heist-at-airport-100-kg-gold-silver-coins-robbed/articleshow/4574878.cms,MUMBAI: Armed robbers escaped with gold and silver coins worth Rs 35 lakh in a daring daylight heist at Mumbai airport on Monday. Although no bullets were ...
...Art awards,Times of India,27 Apr 2009,http://timesofindia.indiatimes.com/life-style/-Art-awards/articleshow/4455243.cms,... to the multi-crore rupees' water tanker scam was filed at the former's behest. .... 400 crore tanker scam · Separate bomb attacks kill at least 22 in Afghanistan.
The advance of Taliban,Times of India,6 Jan 2009,http://timesofindia.indiatimes.com/india/The-advance-of-Taliban/articleshow/3943942.cms,NEW DELHI: Lahore is 48 km from Amritsar  closer than Gurgaon is from Ghaziabad. From Lahore  Islamabad is another 260 km and 160 km north-west from ...
Rajbari treasure hunt triggers frenzy,Times of India,13 Jan 2009,http://timesofindia.indiatimes.com/city/kolkata/Rajbari-treasure-hunt-triggers-frenzy/articleshow/3975824.cms,KOLKATA: It had all the settings of a mystery movie: a zamindar bari in ruins  flickering torches throwing golden streaks on stone pillars  wild rumours of hidden ...
Good news for Landour houses,Times of India,29 Jan 2009,http://timesofindia.indiatimes.com/india/Good-news-for-Landour-houses/articleshow/4048611.cms,MUSSOORIE: After years of waiting  people of Landour in Old Mussoorie  can heave a sigh of relief. They can now go ahead and carry out renovations of their ...
Endangered Lesser Flamingos to get breeding centre,Times of India,27 Jan 2009,http://timesofindia.indiatimes.com/city/ahmedabad/Endangered-Lesser-Flamingos-to-get-breeding-centre/articleshow/4038930.cms,AHMEDABAD: The forest department plans to set up an artificial breeding centre for Lesser Flamingos at Nadeshwari. This species was classified as near ...
Heavy loadshedding leaves city gasping,Times of India,10 Aug 2009,http://timesofindia.indiatimes.com/city/delhi/Heavy-loadshedding-leaves-city-gasping/articleshow/4878834.cms,NEW DELHI: Delhi government's promise a few months ago for improving the capital's power scenario seems to have fallen flat. Six to eight hours long power ...
Dalits In 'Hindu Rashtra',CounterCurrents.org,4 Mar 2009,http://www.countercurrents.org/gatade040309.htm,[The Gujarat Earthquake in the year 2001 and the consequent relief and rehabilitation programme was an eyeopener to the outside world regarding the deep ...
RMC plan for constructing auditorium,Times of India,26 Feb 2009,http://timesofindia.indiatimes.com/city/rajkot/RMC-plan-for-constructing-auditorium/articleshow/4197267.cms,RAJKOT: Rajkot Municipal Corporation (RMC) is planning to construct a state-of-the-art auditorium near 150 ft Ring Road on government wasteland. Sources in ...
Tourists' resort at Manersharif to become operational soon,Times of India,8 May 2009,http://timesofindia.indiatimes.com/city/patna/Tourists-resort-at-Manersharif-to-become-operational-soon/articleshow/4500948.cms,MANER (PATNA): Bihar's first resort for tourists at the famous Sufi centre -- Manersharif -- would soon be a reality. The area in and around the resort would be ...
Doctor couple booked for fraud,Times of India,12 Nov 2009,http://timesofindia.indiatimes.com/city/chandigarh/Doctor-couple-booked-for-fraud/articleshow/5224549.cms,CHANDIGARH: Police booked a doctor couple of Government Multispecialty Hospital for allegedly fraudulently occupying property of the woman's mother and ...
