Rs 1 70000 crore 2G scam: CAG nails A Raja,Rediff,10 Nov 2010,http://www.rediff.com/business/slide-show/slide-show-1-cag-nails-a-raja/20101110.htm,Telecom Minister A Raja has been indicted by the CAG in the 2G spectrum scam  which resulted in a loss of about Rs 170 000 crore (Rs 1.7 trillion)  says a ...
RRB scam: Mumbai RRB chief  Raipur official arrested,Times of India,23 Jun 2010,http://timesofindia.indiatimes.com/india/RRB-scam-Mumbai-RRB-chief-Raipur-official-arrested/articleshow/6082796.cms,The CBI had on June 19 claimed to have unearthed a multi-crore Railway recruitment scam and had arrested eight persons  including Vivek Bhardwaj Sharma  ...
Full text: Ratan Tata speaks to NDTV on 2G scam,NDTV.com,27 Nov 2010,http://www.ndtv.com/india-news/full-text-ratan-tata-speaks-to-ndtv-on-2g-scam-440435,In fact the whole thing in so doing - there has been a smoke screen behind what is really the so-called scam - which really is out-of-turn allocation of spectrum  ...
Key companies involved in loan scam,Livemint,26 Nov 2010,http://www.livemint.com/Home-Page/WEITwLMebKvSeZJjjtUmNO/Key-companies-involved-in-loan-scam.html,Mumbai: The Central Bureau of Investigation (CBI) said on Friday it was probing 21 companies for possible links to a bribes-for-loans scandal that has hit bank ...
CBI unearths Rs.1400 crore scam by jewellery traders,Deccan Herald,29 Oct 2010,http://www.deccanherald.com/content/108821/cbi-unearths-rs1400-crore-scam.html,A group of jewellery traders is the prime suspect in a Rs.1 400 crore-plus scam in which the state-owned Mineral Scrap Trading Corporation (MSTC) was ...
Gegong Apang arrested in Rs. 1000-crore PDS scam,The Hindu,24 Aug 2010,http://www.thehindu.com/news/national/other-states/gegong-apang-arrested-in-rs-1000crore-pds-scam/article591598.ece,In a surprise move Bihar Chief Minister and Janata Dal (United) leader Nitish Kumar  an arch rival of Prime Minister Narendra Modi  has extended full support to ...
Bulletproof jackets scam 'bigger than Bofors'?,Times of India,29 Apr 2010,http://timesofindia.indiatimes.com/india/Bulletproof-jackets-scam-bigger-than-Bofors/articleshow/5874670.cms,We are paying the price for blowing the lid off the scam. This is bigger than Bofors. We will have more (Hemant) Karkares if such elements are allowed to have ...
Adarsh Society scam: CBI likely to question Ashok Chavan soon,NDTV.com,16 Nov 2010,http://www.ndtv.com/india-news/adarsh-society-scam-cbi-likely-to-question-ashok-chavan-soon-439495,Mumbai: The Central Bureau of Investigation (CBI) is likely to question former Maharashtra Chief Minister Ashokrao Chavan in connection with the Adarsh ...
Rs 1762 crore Kargil purchase scam buried by UPA?,Times of India,12 May 2010,http://timesofindia.indiatimes.com/india/Rs-1762-crore-Kargil-purchase-scam-buried-by-UPA/articleshow/5922953.cms,NEW DELHI: More than 10 years after Kargil war  the stink of corruption in purchases of arms and ammunition worth Rs 1 762 crore appears to have been a ...
OFB scam: CBI urges MoD to blacklist 6 firms,Times of India,7 Jul 2010,http://timesofindia.indiatimes.com/business/india-business/OFB-scam-CBI-urges-MoD-to-blacklist-6-firms/articleshow/6141138.cms,NEW DELHI: The CBI has recommended to the defence ministry blacklisting of six firms  including four international ones  for their alleged involvement in the ...
LIC exposure in scam only Rs 380 cr: CMD,Indian Express,25 Nov 2010,http://archive.indianexpress.com/news/lic-exposure-in-scam-only-rs-380-cr-cmd/716011/,India's largest insurer LIC initiated an exercise to check its risk management system  while asserting that its assets were not impaired by the housing finance ...
Suzlon  Lavasa raised loans from the company named in bribery scam,Down To Earth,25 Nov 2010,http://www.downtoearth.org.in/news/suzlon-lavasa-raised-loans-from-the-company-named-in-bribery-scam-2307,Suzlon Energy and Lavasa Corporation are among the companies named in the bribery scam that led to the arrest of eight top officials of public sector banks ...
Now milk scam stains Army,Times of India,31 Jul 2010,http://timesofindia.indiatimes.com/india/Now-milk-scam-stains-Army/articleshow/6242512.cms,CHANDIGARH: In yet another scam related embarrassment for the Indian Army  three officers  including one brigadier and two colonels  have been summoned ...
