Essar's Ruia caught in a loop as sleuths dig up new evidence,Tehelka,25 Feb 2011,http://archive.tehelka.com/story_main48.asp?filename=Ne050311I2G_SCAM.asp,AFTER ANIL AMBANI  it was the turn of Essar Group Chief Executive Officer (CEO) Prashant Ruia to feel the heat in the 2G spectrum scam as he was grilled by ...
2G scam: How funds flowed to Kalaignar TV,NDTV.com,13 Jun 2011,http://www.ndtv.com/india-news/2g-scam-how-funds-flowed-to-kalaignar-tv-458407,New Delhi: The Enforcement Directorate  that's probing the 2G scam  has made a detailed presentation before the Joint Parliamentary Committee in which it has ...
'Pressure' stalls Lokayukta probe into another housing society scam,The Hindu,11 Oct 2011,http://www.thehindu.com/news/national/karnataka/pressure-stalls-lokayukta-probe-into-another-housing-society-scam/article2530497.ece,A complaint to the Lokayukta alleging that the former BJP Minister S.N. Krishnaiah Setty and Srikanthdas  brother of Medical Education Minister S.A. Ramdas  ...
Explain Chidambaram's role in 2G scam: BJP to PM,Rediff,15 Jun 2011,http://www.rediff.com/news/slide-show/slide-show-1-explain-chidambarams-role-in-2g-scam-bjp-to-pm/20110615.htm,She noted that the Supreme Court  which is monitoring the CBI investigations into 2G scam  has asked the Income Tax department to produce the transcript ...
Generals lied on Adarsh,India Today,16 Aug 2011,http://indiatoday.intoday.in/story/army-generals-in-adarsh-housing-society-scam/1/147187.html,An army report indicts two generals for allowing land to be allotted to the controversial housing society. Kiran Tare. August 5  2011 | UPDATED 22:00 IST. A +A - ...
CBI probe sought into suspected land scam,The Hindu,10 Dec 2011,http://www.thehindu.com/news/national/kerala/cbi-probe-sought-into-suspected-land-scam/article2704242.ece,The All-Kerala River and Wetland Protection Council (KRWPC) has sought probe by the Central Bureau of Investigation (CBI) into the alleged land scam in ...
Serious fraud probe office charges Karnataka Minister with ...,Hindu Business Line,15 Sep 2011,http://www.thehindubusinessline.com/economy/serious-fraud-probe-office-charges-karnataka-minister-with-corporate-scam/article2456489.ece,Serious fraud probe office charges Karnataka Minister with corporate scam. Divya Trivedi. print · T+. T+ · T-. inShare0. Share? Tainted: Mr C.P. Yogeshwar.
Sahara caper: SAT blasts RoC for 'dereliction of duty",Firstpost,18 Oct 2011,http://www.firstpost.com/business/sahara-caper-sat-blasts-roc-for-dereliction-of-duty-110918.html,The Securities Appellate Tribunal (SAT)  which asked two Sahara Group companies to return all the money they had raised through optionally fully convertible ...
A Ganesh Nadar analyses the 12 reasons that made the DMK bite ...,Rediff,17 May 2011,http://www.rediff.com/news/slide-show/slide-show-1-12-reasons-behind-dmks-debacle-in-tamil-nadu/20110517.htm,1) Many people attributed the Dravida Munnettra Kazhagam's win in the 2006 assembly elections to its lucrative promise of free TV sets for every household.
2G scam: Raja aide Sadiq Batcha found hanging in Chennai ...,Times of India,16 Mar 2011,http://timesofindia.indiatimes.com/india/2G-scam-Raja-aide-Sadiq-Batcha-found-hanging-in-Chennai-residence/articleshow/7717522.cms,CHENNAI: Former telecom minister A Raja's aide and realtor Sadiq Batcha was found dead  hanging  in his residence in Chennai on Wednesday. The CBI had ...
Justice MB Shah acknowledges bureaucracy link in Odisha mining ...,HotnHitNews,12 Dec 2011,http://hotnhitnews.com/Odisha_Mining_Scam_Justice_M_B_Shah_Commission_acknowledged_Bureaucracy_link_in_Mining_Scam_Orissa_13122011042.htm,Justice M B Shah acknowledges bureaucracy link in Odisha mining scam ... into the alleged illegal mining scam in Odisha - confirmed the involvement of ...
2G spectrum: Raja aide Batcha commits suicide,NetIndian,16 Mar 2011,http://netindian.in/news/2011/03/16/00011825/2g-spectrum-raja-aide-batcha-commits-suicide,File photo of former Communications Minister A Raja at a CBI court in the 2G scam case  in New Delhi on February 17  2011. The court remanded him in judicial ...
2G scam: Why "zero-loss" is now the official UPA tune,Firstpost,22 Sep 2011,http://www.firstpost.com/politics/2g-scam-why-zero-loss-is-now-the-official-upa-tune-89869.html,One of the big escape hatches for the people accused in the 2G spectrum scam is the concept of "revenue loss". Was there  or was there not  any revenue loss in ...
2G Scam | Five executives sent to jail  denied bail,Livemint,20 Apr 2011,http://www.livemint.com/Politics/djnOhmc6vKsjp8g0E6mvGL/2G-Scam--Five-executives-sent-to-jail-denied-bail.html,Facing the heat: Former telecom minister A. Raja (right)  Unitech Wireless MD Sanjay Chandra (centre) and Reliance Group senior vice-president Surendra ...
2G scam | SC to go through Trai report on no loss to exchequer,Livemint,5 Sep 2011,http://www.livemint.com/Politics/BRvb1kPZ816l7Adl1xmy4H/2G-scam--SC-to-go-through-Trai-report-on-no-loss-to-exchequ.html,New Delhi: The Supreme Court on Monday said that it would like to go through the Trai report which said that there was no loss to public exchequer in the ...
2G scam: Kanimozhi in Delhi  father to remain in Chennai,Times of India,4 May 2011,http://timesofindia.indiatimes.com/india/2G-scam-Kanimozhi-in-Delhi-father-to-remain-in-Chennai/articleshow/8164496.cms,CHENNAI: Accompanied by her husband Aravindan and son  Adithya  Rajya Sabha MP Kanimozhi  summoned to appear on May 6 before the special court ...
Abhay Gandhi planned to marry Deepika Padukone,Times of India,2 Jun 2011,http://timesofindia.indiatimes.com/city/ahmedabad/Fraud-accused-Abhay-Gandhi-planned-to-marry-Deepika-Padukone/articleshow/8685694.cms,AHMEDABAD: When the 2G scam accused and key aide of accused ex-minister A Raja  AM Sadiq Batcha was found dead in Chennai in March  the police got a ...
CBI questions Andhra Pradesh Home Minister in mining scam,NDTV.com,29 Oct 2011,http://www.ndtv.com/india-news/cbi-questions-andhra-pradesh-home-minister-in-mining-scam-573414,Hyderabad: The Central Bureau of Investigation (CBI) questioned Andhra Pradesh Home Minister Sabita Indra Reddy in connection with an illegal mining case ...
Sibal's 2G scam defence: Is the PM his target?,Rediff,12 Jan 2011,http://www.rediff.com/business/slide-show/slide-show-1-column-2g-scam-is-the-pm-sibals-target/20110112.htm,In short  according to Sibal  everyone who has pointed an accusing finger at the government on this scam is intellectually challenged. And like several of the ...
Orissa Women and Child Development Minister Pramila Mallick ...,Orissadiary.com,5 Feb 2011,http://orissadiary.com/CurrentNews.asp?id=24419,Bhubaneswar: Orissa Women and Child Development Minister Pramila Mallick on Saturday resigned in the wake of allegation of a Rs 700-crore scam in ...
Fake degree scam: Police looking for a fifth man,Daily Bhaskar,24 Jul 2011,http://daily.bhaskar.com/news/GUJ-AHD-fake-degree-scam-police-looking-for-a-fifth-man-2292189.html,Ahmedabad: After the arrest on Friday of four people allegedly involved in selling fake degrees  the police have uncovered the name of a fifth person who could ...
Parliament deadlock may be resolved amid new scam,Reuters India,8 Feb 2011,http://in.reuters.com/article/idINIndia-54734120110208,The opposition forced the December parliament session to shut  demanding a parliamentary probe into the scam. The potential political breakthrough came as ...
Siddaiah shunted out of Palike,Deccan Herald,28 Nov 2011,http://www.deccanherald.com/content/208028/siddaiah-shunted-palike.html,BJP corporators were irked by his decision to let BMTF inquire into works scam. In a sudden move  the State government on Monday replaced Bruhat Bangalore ...
Adarsh scam: Former CM Deshmukh in the dock again,Rediff,20 May 2011,http://www.rediff.com/news/slide-show/slide-show-1-adarsh-scam-former-cm-deshmukh-in-the-dock-again/20110520.htm,Pinning the blame on Vilasrao Deshmukh  suspended state information commissioner and Adarsh Housing Society scam accused Ramanand Tiwari has told ...
4 more suspects arrested in ULC land scam  3 still absconding,Daily News & Analysis,20 Oct 2011,http://www.dnaindia.com/mumbai/report-4-more-suspects-arrested-in-ulc-land-scam-3-still-absconding-1601286,Four more suspects were arrested by the crime investigation department (CID) in connection with the urban land ceiling (ULC) order scam on Wednesday.
2g scam: Ratan Tata  Niira Radia quizzed,Rediff,4 Apr 2011,http://www.rediff.com/business/slide-show/slide-show-1-2g-scam-ratan-tata-niira-radia-quizzed/20110404.htm,Top industrialist Ratan Tata and corporate lobbyist Niira Radia were on Monday quizzed by Parliament's Public Accounts Committee (PAC) in connection with ...
Police uncover Rs 1000-cr investment scam in Kerala,Indian Express,19 Jun 2011,http://archive.indianexpress.com/news/police-uncover-rs-1000cr-investment-scam-in-kerala/806033/,Kerala Police today said they are investigating a multi-city investment scam involving real estate developers and money-chain fraudsters that could have left ...
Minnisha Lamba  Tara Reid linked to Dubai property scam?,Indian Express,3 Feb 2011,http://archive.indianexpress.com/news/minnisha-lamba-tara-reid-linked-to-dubai-property-scam-/745590/,The names of Bollywood actress Minissha Lamba and Hollywood movie star Tara Reid has been used in a property scam in the United Arab Emirates to fleece ...
2011: Of 2G  illegal mining and the Supreme Court!,Rediff,28 Dec 2011,http://www.rediff.com/business/slide-show/slide-show-1-yearend-2011-of-2g-illegal-mining-and-the-supreme-court/20111228.htm,The telecom scam and the issues concerning the sector also brought anxious moments for Home Minister P Chidambaram and Telecom Minister Kapil Sibal ...
Cong demands CBI probe into Karnataka mining scam,The Hindu,15 Dec 2011,http://www.thehindu.com/news/national/karnataka/cong-demands-cbi-probe-into-karnataka-mining-scam/article2717243.ece,The Congress on Thursday demanded a CBI probe into the mining scam as exposed by the Lokayukta report  charging the BJP government with trying to shield ...
The Madness in the CBI's Method,Tehelka,23 Dec 2011,http://archive.tehelka.com/story_main51.asp?filename=Ne311211Madness.asp,A year into the high-profile telecom scam  selective chargesheets and investigations place the CBI in dubious light and raise questions about its fair play and ...
The Mauritius connection,India Today,20 Mar 2011,http://indiatoday.intoday.in/story/2g-scam-mauritius-emerging-as-a-tax-haven/1/132157.html,... reverts with clarifications and the problems are sorted out. The 2001 Ketan Parekh scam saw the use of Mauritius to channelise dodgy investments into India.
2G scam: Subramanian Swamy gets Raja-Chidambaram letters on ...,NDTV,17 Nov 2011,http://www.ndtv.com/india-news/2g-scam-subramanian-swamy-gets-raja-chidambaram-letters-on-swan-unitech-570146,Mr Swamy  who is the Janata Party president  has said he is determined to have Mr Chidambaram investigated for his alleged role in the 2G spectrum scam.
Karunanidhi meets Kanimozhi in Tihar Jail,NDTV.com,22 Oct 2011,http://www.ndtv.com/india-news/karunanidhi-meets-kanimozhi-in-tihar-jail-also-meets-pm-sonia-565686,New Delhi: After a court in Delhi decided his daughter  Kanimozhi  would stand trial in the telecom scam  DMK chief M Karunanidhi met with her in Tihar Jail.
SC dismisses bail  Kanimozhi to remain in Tihar jail,Rediff,20 Jun 2011,http://www.rediff.com/news/slide-show/slide-show-1-sc-dismisses-bail-kanimozhi-to-remain-in-tihar-jail/20110620.htm,In a major setback to Dravida Munnettra Kazhagam Member of Parliament Kanimozhi and Kalaignar TV Managing Director Sharad Kumar  the Supreme Court ...
2G scam: CBI registers fresh case  searches offices of Vodafone  Airtel,Times of India,18 Nov 2011,http://timesofindia.indiatimes.com/business/india-business/2G-scam-CBI-registers-fresh-case-searches-offices-of-Vodafone-Airtel/articleshow/10790549.cms,NEW DELHI: The CBI on Saturday carried out searches at the Vodafone office in Mumbai and Airtel office in Gurgaon after registering a case against ex-telecom ...
A poor country  rich in corruption,Hindu Business Line,8 Aug 2011,http://www.thehindubusinessline.com/opinion/columns/rasheeda-bhagat/a-poor-country-rich-in-corruption/article2337095.ece,How can a country that can drain thousands of crores of rupees in a telecom scam here  a Commonwealth Games (CWG) scandal there  through a huge mining ...
Complaint filed against Luizinho Faleiro on a Rs.400 crore land scam,E-Pao.net,7 Dec 2011,http://e-pao.net/GP.asp?src=30..081211.dec11,He further said that  Luizinho Faleiro who is in charge for the overall success of the Congress in the whole NE  to be involved in a scam is really unfortunate.
